3600.10,0.21,0.89
3900.10,0.27,0.93
4500.10,0.00,0.95
4800.10,0.02,0.96
5100.10,0.00,0.99
5400.10,0.01,0.99
5700.10,0.00,0.98
6000.10,0.01,1.00
6600.10,0.00,0.98
6900.10,0.00,0.97
7200.10,0.00,0.93
7500.10,0.15,0.98
7800.10,0.00,0.91
8100.10,0.01,0.99
8400.10,0.00,0.97
8700.10,0.04,0.97
9000.10,0.00,0.98
9300.10,0.03,0.99
9600.10,0.00,0.94
9900.10,0.14,0.98
10200.10,0.00,0.94
10500.10,0.02,0.97
10800.10,0.00,0.98
11100.10,0.02,0.99
11400.10,0.00,0.93
11700.10,0.04,0.97
12000.10,0.00,0.99
12300.10,0.01,0.99
13200.10,0.00,0.92
13500.10,0.10,0.95
13800.10,0.40,0.87
14100.10,0.00,0.99
14400.10,0.00,0.99
15000.10,0.00,1.00
15300.10,0.00,0.93
15600.10,0.15,0.92
16200.10,0.00,0.94
16500.10,0.09,0.97
16800.10,0.00,0.90
17100.10,0.14,0.93
17400.10,0.20,0.89
17700.10,0.23,0.90
18000.10,0.20,0.88
18300.10,0.37,0.85
18600.10,0.48,0.85
18900.10,0.67,0.82
19200.10,0.87,0.83
19500.10,0.82,0.84
19800.10,0.92,0.86
20100.10,0.47,0.87
20400.10,0.83,0.74
20700.10,0.73,0.73
21000.10,0.73,0.76
21300.10,0.85,0.83
21600.10,0.54,0.78
21900.10,0.66,0.78
22200.10,0.80,0.77
22500.10,0.46,0.81
22800.10,0.00,0.89
23100.10,0.09,0.88
23400.10,0.38,0.77
23700.10,0.00,0.96
24000.10,0.01,0.98
24300.10,0.00,0.95
24600.10,0.17,0.99
24900.10,0.00,0.87
25200.10,0.10,0.90
25500.10,0.23,0.88
25800.10,0.00,0.98
26100.10,0.01,0.99
26400.10,0.00,0.95
26700.10,0.02,0.99
27000.10,0.00,0.88
27300.10,0.25,0.91
27600.10,0.36,0.72
27900.10,0.40,0.73
28200.10,0.00,0.86
28500.10,0.20,0.86
28800.10,0.24,0.89
29100.10,0.22,0.87
