3600.10,0.32,0.85
3900.10,0.40,0.87
4200.10,0.38,0.90
4500.10,0.35,0.89
4800.10,0.40,0.86
5100.10,0.00,0.91
5400.10,0.09,0.90
5700.10,0.00,0.74
6000.10,0.01,0.76
6300.10,0.00,0.85
6600.10,0.27,0.91
6900.10,0.26,0.90
7200.10,0.31,0.90
7500.10,0.00,0.91
7800.10,0.08,0.98
8100.10,0.00,0.76
8400.10,0.27,0.79
8700.10,0.26,0.79
9000.10,0.36,0.79
9300.10,0.34,0.80
9600.10,0.17,0.78
9900.10,0.26,0.76
10200.10,0.50,0.75
10500.10,0.38,0.70
10800.10,0.00,0.92
11100.10,0.08,0.95
11400.10,0.00,0.73
11700.10,0.15,0.96
12000.10,0.00,0.96
12300.10,0.12,0.98
12600.10,0.17,0.97
12900.10,0.00,0.94
13200.10,0.03,0.94
13500.10,0.00,0.87
13800.10,0.09,0.91
14100.10,0.00,0.84
14400.10,0.16,0.89
14700.10,0.34,0.86
15000.10,0.68,0.84
15300.10,0.59,0.87
15600.10,0.61,0.84
15900.10,0.69,0.67
16200.10,0.73,0.74
16500.10,0.62,0.77
16800.10,0.73,0.77
17100.10,0.52,0.79
17400.10,0.88,0.80
17700.10,0.93,0.81
18000.10,0.73,0.78
18300.10,0.55,0.82
18600.10,0.78,0.79
18900.10,0.98,0.74
19200.10,0.52,0.72
19500.10,0.48,0.73
19800.10,0.00,0.92
20100.10,0.03,0.98
20400.10,0.00,0.87
20700.10,0.09,0.92
21000.10,0.00,0.91
21300.10,0.13,0.94
21600.10,0.13,0.93
21900.10,0.00,0.91
22200.10,0.10,0.90
22500.10,0.24,0.89
22800.10,0.22,0.90
23100.10,0.59,0.87
23400.10,0.51,0.86
23700.10,0.85,0.77
24000.10,0.57,0.82
24300.10,1.00,0.82
24600.10,0.69,0.79
24900.10,0.66,0.84
25200.10,1.00,0.84
25500.10,0.50,0.76
25800.10,0.52,0.78
26100.10,0.78,0.72
26400.10,0.50,0.78
26700.10,0.62,0.72
27000.10,0.86,0.70
27300.10,0.52,0.78
27600.10,0.51,0.80
27900.10,0.67,0.80
28200.10,0.86,0.82
28500.10,0.53,0.80
28800.10,0.59,0.79
29100.10,0.73,0.78
29400.10,0.55,0.78
29700.10,0.84,0.78
30000.10,0.59,0.82
30300.10,0.78,0.81
30600.10,0.62,0.84
30900.10,0.67,0.85
31200.10,0.76,0.84
31500.10,0.89,0.85
31800.10,0.60,0.90
32100.10,0.76,0.86
32400.10,0.85,0.84
32700.10,0.65,0.88
33000.10,1.00,0.85
33300.10,0.62,0.90
33600.10,0.63,0.90
33900.10,0.82,0.86
34200.10,0.81,0.88
34500.10,0.75,0.87
34800.10,0.73,0.85
35100.10,0.90,0.81
35400.10,0.86,0.83
35700.10,1.00,0.82
36000.10,0.56,0.89
36300.10,0.62,0.79
36600.10,0.79,0.80
36900.10,0.69,0.83
37200.10,0.93,0.82
37500.10,0.69,0.87
37800.10,0.66,0.82
38100.10,0.71,0.83
38400.10,0.92,0.82
38700.10,0.74,0.84
39000.10,0.86,0.83
39300.10,0.87,0.83
39600.10,0.90,0.79
39900.10,0.44,0.84
40200.10,0.00,0.87
40500.10,0.08,0.94
40800.10,0.00,0.80
41100.10,0.21,0.90
41400.10,0.25,0.93
41700.10,0.27,0.90
42000.10,0.43,0.85
42300.10,0.00,0.85
42600.10,0.14,0.88
42900.10,0.00,0.93
43200.10,0.11,0.93
43500.10,0.14,0.91
43800.10,0.00,0.79
44100.10,0.07,0.95
44400.10,0.00,0.89
44700.10,0.17,0.96
45000.10,0.00,0.85
