3600.10,0.40,0.97
3900.10,0.00,0.89
4200.10,0.19,0.98
4500.10,0.00,0.85
4800.10,0.03,0.86
5100.10,0.00,0.77
5400.10,0.04,0.94
5700.10,0.00,0.88
6000.10,0.01,0.98
6300.10,0.00,0.80
6600.10,0.03,0.96
6900.10,0.00,0.87
7200.10,0.01,0.99
7500.10,0.00,0.90
7800.10,0.31,0.90
8100.10,0.00,0.85
8400.10,0.15,0.90
8700.10,0.45,0.88
9000.10,0.45,0.84
9300.10,0.78,0.85
9600.10,1.00,0.84
9900.10,0.52,0.87
10200.10,0.82,0.85
10500.10,0.81,0.84
10800.10,0.84,0.85
11100.10,0.94,0.80
11400.10,0.47,0.81
11700.10,0.00,0.98
12000.10,0.17,0.98
12300.10,0.27,0.90
12600.10,0.31,0.90
12900.10,0.00,0.98
13200.10,0.05,0.98
13500.10,0.00,0.85
13800.10,0.05,0.94
14100.10,0.00,0.89
14400.10,0.18,0.88
14700.10,0.18,0.89
15000.10,0.26,0.91
15300.10,0.00,0.88
15600.10,0.17,0.92
15900.10,0.21,0.90
16200.10,0.33,0.85
16500.10,0.00,0.89
16800.10,0.16,0.93
17100.10,0.47,0.85
17400.10,0.34,0.82
17700.10,0.00,0.99
18000.10,0.17,0.99
18300.10,0.23,0.95
18600.10,0.00,0.84
18900.10,0.19,0.83
19200.10,0.52,0.69
19500.10,0.49,0.72
19800.10,0.59,0.66
20100.10,0.69,0.70
20400.10,0.62,0.72
20700.10,0.81,0.75
21000.10,0.59,0.74
21300.10,0.72,0.68
21600.10,0.81,0.79
21900.10,0.81,0.84
22200.10,0.54,0.81
22500.10,0.67,0.80
22800.10,0.57,0.79
23100.10,0.82,0.82
23400.10,0.99,0.82
23700.10,0.59,0.85
24000.10,0.56,0.85
24300.10,1.00,0.77
24600.10,0.47,0.83
24900.10,0.80,0.77
25200.10,0.46,0.87
25500.10,0.79,0.81
25800.10,0.62,0.81
26100.10,0.95,0.78
26400.10,0.53,0.74
26700.10,0.62,0.71
27000.10,0.92,0.75
27300.10,0.38,0.81
27600.10,0.00,0.92
27900.10,0.19,0.96
28200.10,0.00,0.82
28500.10,0.16,0.85
28800.10,0.29,0.87
29100.10,0.24,0.88
29400.10,0.46,0.87
29700.10,0.26,0.87
30000.10,0.45,0.86
30300.10,0.38,0.86
30600.10,0.00,0.86
30900.10,0.18,0.90
31200.10,0.37,0.89
31500.10,0.00,0.91
31800.10,0.17,0.96
32100.10,0.28,0.69
32400.10,0.31,0.71
32700.10,0.00,0.93
33000.10,0.11,0.94
33300.10,0.15,0.92
33600.10,0.18,0.93
33900.10,0.00,0.89
34200.10,0.07,0.89
34500.10,0.33,0.85
34800.10,0.00,0.88
35100.10,0.12,0.92
35400.10,0.00,0.81
35700.10,0.15,0.88
36000.10,0.51,0.74
36300.10,0.45,0.74
36600.10,0.00,0.92
36900.10,0.08,0.92
37200.10,0.00,0.87
37500.10,0.20,0.91
37800.10,0.27,0.88
38100.10,0.48,0.77
38400.10,0.43,0.81
38700.10,0.00,0.84
39000.10,0.21,0.88
39300.10,0.24,0.89
39600.10,0.00,0.92
39900.10,0.17,0.98
40200.10,0.55,0.79
40500.10,0.43,0.76
40800.10,0.00,0.77
41100.10,0.27,0.82
41400.10,0.09,0.84
41700.10,0.00,0.92
42000.10,0.15,0.95
42300.10,0.22,0.94
42600.10,0.33,0.91
42900.10,0.00,0.90
43200.10,0.09,0.95
43500.10,0.00,0.93
43800.10,0.09,0.94
44100.10,0.00,0.85
44400.10,0.15,0.87
44700.10,0.53,0.84
45000.10,0.42,0.82
45300.10,0.00,0.79
45600.10,0.24,0.85
45900.10,0.11,0.84
46200.10,0.30,0.86
46500.10,0.00,0.96
46800.10,0.15,0.97
47100.10,0.36,0.81
47400.10,0.43,0.82
47700.10,0.72,0.82
48000.10,0.92,0.79
48300.10,0.60,0.79
48600.10,0.64,0.83
48900.10,0.87,0.79
49200.10,0.66,0.80
49500.10,0.73,0.76
49800.10,0.60,0.83
50100.10,0.86,0.81
50400.10,0.66,0.70
50700.10,0.71,0.70
51000.10,0.68,0.70
51300.10,0.72,0.76
51600.10,0.74,0.81
51900.10,0.63,0.80
52200.10,0.76,0.81
52500.10,0.72,0.84
52800.10,0.93,0.84
53100.10,0.71,0.80
53400.10,0.89,0.81
53700.10,0.73,0.84
54000.10,0.72,0.85
54300.10,0.74,0.82
54600.10,0.64,0.82
54900.10,0.96,0.81
55200.10,0.54,0.81
55500.10,0.53,0.80
55800.10,0.86,0.92
56100.10,0.76,0.90
56400.10,1.00,0.88
56700.10,0.67,0.84
57000.10,0.69,0.88
57300.10,0.82,0.85
57600.10,0.94,0.85
57900.10,0.82,0.89
58200.10,0.80,0.89
58500.10,0.98,0.89
58800.10,0.82,0.90
59100.10,0.91,0.90
59400.10,0.79,0.89
59700.10,0.97,0.88
60000.10,0.68,0.87
60300.10,1.00,0.82
60600.10,0.69,0.81
60900.10,0.67,0.80
61200.10,0.88,0.81
61500.10,0.63,0.84
61800.10,0.75,0.84
62100.10,0.83,0.84
62400.10,0.98,0.84
62700.10,0.46,0.84
63000.10,0.60,0.83
63300.10,0.75,0.82
63600.10,0.73,0.80
63900.10,0.77,0.79
64200.10,0.95,0.78
64500.10,0.77,0.83
64800.10,0.63,0.80
65100.10,0.77,0.78
65400.10,0.96,0.84
65700.10,0.84,0.89
66000.10,0.79,0.81
66300.10,1.00,0.85
66600.10,0.62,0.80
66900.10,0.69,0.82
67200.10,0.72,0.73
67500.10,0.76,0.72
67800.10,1.00,0.72
68100.10,0.51,0.81
68400.10,0.56,0.82
68700.10,0.73,0.81
69000.10,0.94,0.81
69300.10,0.73,0.79
69600.10,0.72,0.80
69900.10,0.70,0.80
70200.10,0.88,0.81
70500.10,0.70,0.82
70800.10,0.87,0.85
71100.10,0.68,0.81
71400.10,1.00,0.84
71700.10,0.73,0.84
72000.10,0.94,0.84
72300.10,0.67,0.79
72600.10,0.87,0.84
72900.10,0.74,0.83
73200.10,0.97,0.83
73500.10,0.49,0.82
73800.10,0.65,0.83
74100.10,0.52,0.82
74400.10,0.92,0.82
74700.10,0.50,0.84
75000.10,0.51,0.80
75300.10,0.59,0.80
75600.10,0.63,0.80
75900.10,0.67,0.80
76200.10,0.69,0.82
76500.10,0.75,0.72
76800.10,0.91,0.80
77100.10,0.50,0.77
77400.10,0.86,0.83
77700.10,0.68,0.84
78000.10,0.90,0.85
78300.10,0.76,0.84
78600.10,0.66,0.78
78900.10,0.92,0.81
79200.10,0.64,0.78
79500.10,0.74,0.78
79800.10,0.91,0.78
80100.10,0.91,0.80
80400.10,0.62,0.82
80700.10,0.72,0.83
81000.10,0.60,0.82
81300.10,0.80,0.80
81600.10,0.84,0.81
81900.10,0.68,0.77
82200.10,0.80,0.78
82500.10,0.72,0.76
82800.10,0.99,0.78
83100.10,0.65,0.78
83400.10,0.76,0.76
83700.10,0.67,0.79
84000.10,0.75,0.78
84300.10,0.69,0.77
84600.10,1.00,0.78
84900.10,0.51,0.89
85200.10,0.47,0.92
85500.10,0.53,0.83
85800.10,0.75,0.77
86100.10,0.00,0.85
