3600.10,0.00,0.98
4500.10,0.00,0.98
4800.10,0.04,0.98
5100.10,0.13,0.97
5700.10,0.00,0.99
6000.10,0.02,0.99
6900.10,0.00,0.94
7200.10,0.10,0.94
7500.10,0.28,0.92
7800.10,0.00,0.98
8100.10,0.01,0.99
8400.10,0.00,0.99
8700.10,0.02,0.99
9000.10,0.00,0.98
9300.10,0.02,0.99
9600.10,0.00,0.99
9900.10,0.06,1.00
10200.10,0.12,0.96
10500.10,0.18,0.95
10800.10,0.00,0.99
11100.10,0.00,1.00
11400.10,0.00,0.96
11700.10,0.04,0.97
12000.10,0.03,0.93
12300.10,0.41,0.75
12600.10,0.27,0.78
13200.10,0.00,0.97
13500.10,0.02,0.99
14100.10,0.00,0.99
14400.10,0.01,0.99
15000.10,0.00,0.97
15300.10,0.00,0.99
16200.10,0.00,0.98
16500.10,0.01,0.99
16800.10,0.00,0.96
17100.10,0.05,0.96
17400.10,0.00,0.96
17700.10,0.08,0.97
18000.10,0.00,0.97
18300.10,0.02,0.99
18600.10,0.06,0.94
18900.10,0.22,0.90
19200.10,0.00,0.91
19500.10,0.11,0.98
19800.10,0.31,0.70
20100.10,0.00,0.97
20400.10,0.01,1.00
20700.10,0.00,0.96
21000.10,0.07,0.97
21300.10,0.35,0.88
21600.10,0.00,0.94
21900.10,0.08,0.94
22200.10,0.10,0.94
22500.10,0.16,0.94
22800.10,0.17,0.92
23400.10,0.00,0.94
23700.10,0.09,0.96
24000.10,0.34,0.89
24300.10,0.26,0.89
24600.10,0.54,0.86
24900.10,0.42,0.86
25200.10,0.39,0.86
25500.10,0.67,0.87
25800.10,0.75,0.84
26100.10,0.86,0.87
26700.10,0.00,0.98
27000.10,0.01,0.98
27300.10,0.00,0.97
27600.10,0.05,0.96
27900.10,0.00,0.96
28200.10,0.04,0.99
28500.10,0.00,0.95
28800.10,0.08,0.97
29100.10,0.00,0.89
29400.10,0.08,0.94
29700.10,0.00,0.97
30000.10,0.05,0.97
30600.10,0.00,0.97
30900.10,0.01,0.99
31200.10,0.00,0.97
31500.10,0.01,0.98
31800.10,0.00,0.98
32100.10,0.01,0.98
32400.10,0.00,0.89
32700.10,0.09,0.95
33000.10,0.00,0.95
33300.10,0.00,0.96
33600.10,0.00,0.88
33900.10,0.05,0.96
34500.10,0.00,0.94
34800.10,0.01,0.93
35400.10,0.00,0.94
35700.10,0.11,0.94
36000.10,0.00,0.94
36300.10,0.03,0.98
36600.10,0.00,0.96
36900.10,0.09,0.94
37200.10,0.00,0.90
37500.10,0.06,0.97
37800.10,0.00,0.94
38100.10,0.13,0.95
38700.10,0.00,0.97
39000.10,0.02,0.99
39300.10,0.00,0.91
39600.10,0.08,0.95
39900.10,0.19,0.78
40200.10,0.28,0.79
40500.10,0.64,0.74
40800.10,0.37,0.71
41100.10,0.00,0.94
41400.10,0.03,0.99
41700.10,0.00,0.98
42000.10,0.03,0.99
42300.10,0.00,0.92
42600.10,0.06,0.95
42900.10,0.00,0.95
43200.10,0.01,0.97
43500.10,0.00,0.95
43800.10,0.05,0.95
44400.10,0.00,0.83
44700.10,0.15,0.83
45000.10,0.00,0.96
45300.10,0.05,0.96
45600.10,0.14,0.89
45900.10,0.51,0.88
46200.10,0.53,0.87
46500.10,0.74,0.76
46800.10,0.65,0.79
47100.10,0.75,0.83
47400.10,0.70,0.83
47700.10,0.80,0.78
48000.10,0.84,0.80
48300.10,0.52,0.81
48600.10,0.84,0.76
48900.10,0.42,0.86
49200.10,0.00,0.92
49500.10,0.12,0.94
49800.10,0.12,0.90
50400.10,0.00,0.95
50700.10,0.07,0.97
51000.10,0.06,0.95
51300.10,0.00,0.95
51600.10,0.11,0.95
51900.10,0.00,0.93
52200.10,0.12,0.96
52500.10,0.00,0.98
52800.10,0.00,0.99
53100.10,0.00,0.98
53400.10,0.02,0.99
53700.10,0.00,0.96
54000.10,0.02,0.98
54600.10,0.00,0.97
54900.10,0.03,0.98
55200.10,0.48,0.83
55500.10,0.34,0.85
55800.10,0.00,0.94
56100.10,0.02,0.95
56400.10,0.00,0.99
56700.10,0.14,1.00
57000.10,0.00,0.99
57300.10,0.01,0.98
57600.10,0.00,0.97
57900.10,0.07,0.99
58200.10,0.00,0.97
58500.10,0.04,0.97
58800.10,0.00,0.99
59100.10,0.01,0.99
59400.10,0.00,0.93
59700.10,0.08,0.93
60000.10,0.00,0.98
