3600.10,0.67,0.78
3900.10,1.00,0.82
4200.10,0.68,0.82
4500.10,0.72,0.82
4800.10,0.57,0.78
5100.10,0.51,0.76
5400.10,0.69,0.74
5700.10,0.68,0.70
6000.10,1.00,0.72
6300.10,0.36,0.74
6600.10,0.00,0.89
6900.10,0.18,0.85
7200.10,0.21,0.81
7500.10,0.26,0.82
7800.10,0.46,0.83
8100.10,0.51,0.76
8400.10,0.39,0.76
8700.10,0.32,0.76
9000.10,0.00,0.93
9300.10,0.10,0.91
9600.10,0.25,0.85
9900.10,0.59,0.58
10200.10,0.37,0.62
10500.10,0.50,0.62
10800.10,0.35,0.57
11100.10,0.00,0.97
11400.10,0.14,0.99
11700.10,0.18,0.96
12000.10,0.00,0.95
12300.10,0.17,0.95
12600.10,0.08,0.94
12900.10,0.00,0.91
13200.10,0.01,0.97
13500.10,0.00,0.89
13800.10,0.08,0.95
14100.10,0.00,0.86
14400.10,0.02,0.94
14700.10,0.00,0.93
15000.10,0.38,0.93
15300.10,0.37,0.92
15600.10,0.37,0.91
15900.10,0.44,0.91
16200.10,0.00,0.91
16500.10,0.19,0.91
16800.10,0.32,0.90
17100.10,0.00,0.90
17400.10,0.04,0.89
17700.10,0.00,0.91
18000.10,0.00,0.91
18300.10,0.00,0.91
18600.10,0.11,0.92
18900.10,0.00,0.94
19200.10,0.14,0.99
19500.10,0.25,0.92
19800.10,0.28,0.92
20100.10,0.35,0.92
20400.10,0.00,0.85
20700.10,0.13,0.87
21000.10,0.00,0.78
21300.10,0.14,0.83
21600.10,0.39,0.75
21900.10,0.00,0.85
22200.10,0.23,0.92
22500.10,0.15,0.91
22800.10,0.25,0.89
23100.10,0.21,0.89
23400.10,0.00,0.96
23700.10,0.17,0.99
24000.10,0.00,0.94
24300.10,0.10,0.98
24600.10,0.34,0.88
24900.10,0.34,0.83
25200.10,0.00,0.94
25500.10,0.14,0.99
25800.10,0.00,0.94
26100.10,0.06,0.96
26400.10,0.00,0.92
26700.10,0.09,0.92
27000.10,0.00,0.91
27300.10,0.26,0.88
27600.10,0.25,0.87
27900.10,0.32,0.88
28200.10,0.00,0.82
28500.10,0.06,0.92
28800.10,0.00,0.92
29100.10,0.12,0.91
29400.10,0.26,0.90
29700.10,0.28,0.89
30000.10,0.28,0.92
30300.10,0.32,0.91
30600.10,0.00,0.82
30900.10,0.13,0.85
31200.10,0.08,0.85
31500.10,0.00,0.97
31800.10,0.14,0.99
32100.10,0.52,0.90
32400.10,0.45,0.89
32700.10,0.70,0.85
33000.10,0.94,0.81
33300.10,0.61,0.85
33600.10,0.64,0.84
33900.10,0.73,0.84
34200.10,0.87,0.84
34500.10,0.56,0.82
34800.10,0.81,0.83
35100.10,0.82,0.85
35400.10,0.75,0.84
35700.10,1.00,0.83
36000.10,0.76,0.81
36300.10,0.86,0.83
36600.10,0.85,0.82
36900.10,0.58,0.84
37200.10,0.82,0.81
37500.10,0.61,0.84
37800.10,0.57,0.80
38100.10,0.78,0.85
38400.10,0.96,0.85
38700.10,0.82,0.90
39000.10,0.70,0.90
39300.10,0.76,0.86
39600.10,1.00,0.84
39900.10,0.53,0.86
40200.10,0.67,0.84
40500.10,0.72,0.83
40800.10,0.77,0.79
41100.10,0.80,0.80
41400.10,0.60,0.81
41700.10,0.79,0.85
42000.10,0.80,0.85
42300.10,1.00,0.86
42600.10,0.60,0.83
42900.10,0.70,0.81
43200.10,0.77,0.84
43500.10,0.76,0.85
43800.10,0.84,0.84
44100.10,0.77,0.84
44400.10,0.94,0.81
44700.10,0.80,0.82
45000.10,0.77,0.81
45300.10,0.77,0.79
45600.10,0.97,0.84
45900.10,0.95,0.77
46200.10,0.63,0.79
46500.10,0.63,0.76
46800.10,0.69,0.77
47100.10,0.71,0.78
47400.10,0.82,0.80
47700.10,0.88,0.76
48000.10,0.60,0.82
48300.10,1.00,0.82
48600.10,0.64,0.81
48900.10,0.73,0.86
49200.10,0.82,0.89
49500.10,1.00,0.85
49800.10,0.64,0.83
50100.10,0.71,0.81
50400.10,0.73,0.81
50700.10,0.67,0.81
51000.10,0.84,0.81
51300.10,0.81,0.81
51600.10,0.98,0.81
51900.10,0.44,0.83
52200.10,0.00,0.88
52500.10,0.25,0.98
52800.10,0.32,0.97
53100.10,0.00,0.98
53400.10,0.13,0.98
53700.10,0.22,0.97
54000.10,0.24,0.94
54300.10,0.23,0.95
54600.10,0.00,0.86
54900.10,0.36,0.90
55200.10,0.00,0.73
55500.10,0.33,0.80
55800.10,0.31,0.78
56100.10,0.00,0.84
56400.10,0.02,0.97
56700.10,0.00,0.90
57000.10,0.08,0.89
57300.10,0.00,0.86
57600.10,0.07,0.91
57900.10,0.00,0.89
58200.10,0.10,0.88
58500.10,0.27,0.84
58800.10,0.00,0.83
59100.10,0.17,0.94
59400.10,0.30,0.82
59700.10,0.00,0.92
60000.10,0.14,0.97
60300.10,0.00,0.91
60600.10,0.18,0.93
60900.10,0.17,0.86
61200.10,0.00,0.84
61500.10,0.36,0.92
61800.10,0.00,0.68
62100.10,0.21,0.72
62400.10,0.00,0.99
62700.10,0.15,0.99
63000.10,0.15,0.86
63300.10,0.19,0.82
63600.10,0.71,0.62
63900.10,0.40,0.62
64200.10,0.00,0.80
64500.10,0.07,0.92
64800.10,0.28,0.81
65100.10,0.54,0.78
65400.10,0.44,0.76
65700.10,0.00,0.91
66000.10,0.14,0.91
66300.10,0.00,0.90
66600.10,0.08,0.84
66900.10,0.00,0.93
67200.10,0.04,0.94
67500.10,0.00,0.95
67800.10,0.04,0.94
68100.10,0.00,0.93
68400.10,0.14,0.99
68700.10,0.21,0.98
69000.10,0.25,0.92
69300.10,0.29,0.91
69600.10,0.53,0.83
69900.10,0.53,0.84
70200.10,0.72,0.73
70500.10,0.90,0.81
70800.10,0.65,0.79
71100.10,0.59,0.80
71400.10,0.87,0.78
71700.10,0.78,0.79
72000.10,0.93,0.80
72300.10,0.43,0.84
72600.10,0.00,0.83
72900.10,0.14,0.89
73200.10,0.28,0.85
73500.10,0.36,0.87
73800.10,0.28,0.87
74100.10,0.45,0.86
74400.10,0.00,0.72
74700.10,0.23,0.64
75000.10,0.22,0.76
75300.10,0.31,0.77
75600.10,0.00,0.82
75900.10,0.08,0.87
76200.10,0.00,0.94
76500.10,0.12,0.99
76800.10,0.28,0.93
77100.10,0.87,0.74
77400.10,0.13,0.86
77700.10,0.28,0.85
78000.10,0.32,0.78
78300.10,0.30,0.77
78600.10,0.00,0.86
78900.10,0.07,0.91
79200.10,0.00,0.81
79500.10,0.13,0.99
79800.10,0.00,0.81
80100.10,0.14,0.83
80400.10,0.00,0.95
80700.10,0.17,0.97
81000.10,0.21,0.94
81300.10,0.29,0.94
81600.10,0.00,0.91
81900.10,0.12,0.93
82200.10,0.20,0.94
82500.10,0.38,0.85
82800.10,0.32,0.86
83100.10,0.32,0.84
83400.10,0.00,0.81
83700.10,0.06,0.94
84000.10,0.49,0.63
84300.10,0.37,0.71
84600.10,0.51,0.68
84900.10,0.65,0.66
85200.10,0.45,0.68
85500.10,0.29,0.68
85800.10,0.67,0.69
86100.10,0.59,0.72
