3600.10,0.01,0.97
3900.10,0.09,0.95
4200.10,0.25,0.95
4500.10,0.29,0.91
4800.10,0.36,0.90
6000.10,0.00,0.99
6300.10,0.01,0.99
7200.10,0.00,0.95
7500.10,0.02,0.94
7800.10,0.10,0.96
11400.10,0.00,1.00
11700.10,0.00,1.00
15300.10,0.00,0.96
15600.10,0.05,0.97
15900.10,0.10,0.95
16200.10,0.00,0.97
16500.10,0.02,0.99
16800.10,0.10,0.95
17100.10,0.29,0.86
17400.10,0.56,0.82
17700.10,0.34,0.84
18000.10,0.50,0.86
18300.10,0.80,0.78
18600.10,0.50,0.82
18900.10,0.73,0.74
19200.10,0.00,0.98
19500.10,0.01,1.00
19800.10,0.34,0.92
20700.10,0.00,0.99
21000.10,0.00,0.99
21300.10,0.00,0.99
21600.10,0.02,0.99
21900.10,0.41,0.95
22200.10,0.00,0.99
22500.10,0.00,1.00
22800.10,0.07,0.96
23400.10,0.00,0.97
23700.10,0.01,0.98
26100.10,0.00,0.99
26400.10,0.00,0.99
27300.10,0.00,0.99
27600.10,0.01,0.99
28200.10,0.00,0.97
28500.10,0.03,0.99
29100.10,0.00,1.00
32400.10,0.00,0.97
32700.10,0.02,0.97
33000.10,0.08,0.91
33300.10,0.16,0.90
33600.10,0.29,0.88
33900.10,0.33,0.88
34500.10,0.00,0.98
34800.10,0.01,0.99
35700.10,0.00,0.96
36000.10,0.02,0.99
36600.10,0.00,0.99
36900.10,0.01,0.99
37200.10,0.03,0.99
37500.10,0.28,0.92
39000.10,0.00,0.98
39300.10,0.03,0.97
39600.10,0.06,0.94
39900.10,0.23,0.80
41100.10,0.00,0.99
41400.10,0.01,0.99
41700.10,0.00,0.99
42000.10,0.01,0.99
42300.10,0.12,0.98
42600.10,0.17,0.97
43500.10,0.01,0.99
45000.10,0.00,0.97
45300.10,0.02,0.98
45600.10,0.09,0.96
47700.10,0.00,0.95
48000.10,0.01,0.98
48600.10,0.00,0.98
48900.10,0.04,0.99
49200.10,0.16,0.95
49500.10,0.20,0.96
49800.10,0.27,0.93
50100.10,0.29,0.92
50400.10,0.00,0.99
50700.10,0.01,0.99
51000.10,0.00,0.95
51300.10,0.04,0.97
51600.10,0.03,0.96
51900.10,0.27,0.91
52200.10,0.37,0.89
52500.10,0.51,0.90
52800.10,0.39,0.85
56400.10,0.00,0.99
59400.10,0.00,0.99
59700.10,0.01,0.99
60300.10,0.00,0.97
60600.10,0.02,0.99
61800.10,0.00,0.97
62100.10,0.03,0.98
63000.10,0.00,0.97
63300.10,0.05,0.99
63600.10,0.13,0.91
64200.10,0.00,0.98
64500.10,0.01,0.99
64800.10,0.00,0.98
65100.10,0.03,0.98
66300.10,0.00,0.99
66600.10,0.00,0.99
71400.10,0.01,1.00
71700.10,0.21,0.91
72300.10,0.00,0.97
72600.10,0.04,0.97
73200.10,0.00,0.97
73500.10,0.02,0.97
76800.10,0.00,0.95
77100.10,0.02,0.99
77400.10,0.38,0.81
77700.10,0.24,0.82
78000.10,0.23,0.82
78900.10,0.00,0.91
79200.10,0.07,0.90
81600.10,0.00,0.99
81900.10,0.01,0.99
85800.10,0.00,0.99
86100.10,0.01,0.99
