4500.10,0.00,0.99
4800.10,0.00,1.00
6000.10,0.00,0.99
6300.10,0.01,0.99
6600.10,0.05,0.99
6900.10,0.07,0.93
7200.10,0.00,0.97
7500.10,0.00,0.97
11700.10,0.01,0.99
12000.10,0.04,0.96
15300.10,0.00,0.99
15600.10,0.01,0.99
15900.10,0.08,0.98
16200.10,0.13,0.92
16500.10,0.30,0.90
16800.10,0.45,0.87
17100.10,0.70,0.85
17400.10,0.83,0.85
17700.10,0.68,0.85
18000.10,0.83,0.85
18300.10,0.66,0.85
18600.10,1.00,0.84
18900.10,0.59,0.82
19200.10,0.85,0.86
19500.10,1.00,0.88
19800.10,0.72,0.81
20100.10,0.77,0.85
20400.10,0.89,0.85
20700.10,0.92,0.87
21000.10,0.74,0.88
21300.10,0.72,0.85
21600.10,0.92,0.84
21900.10,0.84,0.85
22200.10,0.73,0.86
22500.10,0.71,0.88
22800.10,1.00,0.82
23100.10,0.72,0.83
23400.10,0.97,0.82
23700.10,0.73,0.83
24000.10,0.70,0.83
24300.10,0.95,0.82
24600.10,0.66,0.83
24900.10,0.91,0.86
25200.10,0.98,0.80
25500.10,0.78,0.83
25800.10,0.51,0.82
26100.10,0.87,0.85
26400.10,0.78,0.87
26700.10,0.95,0.88
27000.10,0.67,0.88
27300.10,0.75,0.86
27600.10,0.67,0.84
27900.10,0.88,0.86
28200.10,0.89,0.80
28500.10,0.83,0.84
28800.10,0.77,0.84
29100.10,0.78,0.83
29400.10,0.84,0.87
29700.10,0.91,0.88
30000.10,0.89,0.87
30300.10,0.92,0.87
30600.10,0.77,0.87
30900.10,1.00,0.92
31200.10,0.67,0.90
31500.10,0.71,0.90
31800.10,0.81,0.89
32100.10,0.86,0.91
32400.10,1.00,0.93
32700.10,0.74,0.90
33000.10,1.00,0.89
33300.10,0.86,0.88
33600.10,0.98,0.90
33900.10,0.62,0.88
34200.10,0.72,0.89
34500.10,0.95,0.84
34800.10,0.86,0.85
35100.10,0.84,0.85
35400.10,0.63,0.85
35700.10,0.90,0.80
36000.10,0.69,0.85
36300.10,0.97,0.81
36600.10,0.54,0.81
36900.10,0.74,0.82
37200.10,0.59,0.82
37500.10,0.71,0.78
37800.10,0.76,0.79
38100.10,0.75,0.81
38400.10,0.87,0.82
38700.10,0.80,0.86
39000.10,0.96,0.82
39300.10,0.59,0.82
39600.10,0.67,0.82
39900.10,1.00,0.83
40200.10,0.67,0.92
40500.10,0.67,0.86
40800.10,0.72,0.85
41100.10,0.83,0.85
41400.10,0.82,0.85
41700.10,0.88,0.84
42000.10,0.81,0.86
42300.10,0.81,0.87
42600.10,0.76,0.85
42900.10,0.82,0.82
43200.10,1.00,0.82
43500.10,0.72,0.90
43800.10,0.68,0.88
44100.10,0.81,0.87
44400.10,1.00,0.85
44700.10,0.70,0.90
45000.10,0.81,0.88
45300.10,0.94,0.84
45600.10,0.86,0.88
45900.10,0.78,0.84
46200.10,0.92,0.86
46500.10,0.87,0.87
46800.10,0.61,0.87
47100.10,0.73,0.86
47400.10,0.80,0.83
47700.10,0.83,0.80
48000.10,0.68,0.82
48300.10,0.72,0.79
48600.10,0.89,0.76
48900.10,0.66,0.76
49200.10,0.84,0.76
49500.10,0.58,0.83
49800.10,0.70,0.85
50100.10,0.77,0.84
50400.10,0.76,0.83
50700.10,0.91,0.85
51000.10,0.97,0.85
51300.10,0.58,0.84
51600.10,0.82,0.86
51900.10,0.88,0.87
52200.10,0.81,0.88
52500.10,0.87,0.86
52800.10,0.86,0.84
53100.10,0.73,0.80
53400.10,0.78,0.80
53700.10,0.86,0.78
54000.10,0.52,0.79
54300.10,0.56,0.73
54600.10,0.66,0.74
54900.10,0.83,0.73
55200.10,0.67,0.82
55500.10,0.73,0.77
55800.10,0.89,0.78
56100.10,0.68,0.84
56400.10,0.90,0.83
56700.10,0.91,0.83
57000.10,0.61,0.80
57300.10,0.79,0.84
57600.10,0.84,0.84
57900.10,0.59,0.78
58200.10,0.66,0.80
58500.10,0.83,0.71
58800.10,0.56,0.83
59100.10,0.75,0.83
59400.10,0.74,0.81
59700.10,0.66,0.80
60000.10,1.00,0.83
60300.10,0.70,0.80
60600.10,0.73,0.83
60900.10,0.69,0.82
61200.10,0.65,0.82
61500.10,0.88,0.74
61800.10,0.84,0.81
62100.10,0.88,0.80
62400.10,0.60,0.82
62700.10,0.60,0.81
63000.10,0.82,0.74
63300.10,0.55,0.81
63600.10,0.62,0.80
63900.10,0.90,0.79
64200.10,0.76,0.79
64500.10,0.76,0.83
64800.10,0.74,0.80
65100.10,0.95,0.81
65400.10,0.57,0.83
65700.10,0.79,0.84
66000.10,0.84,0.84
66300.10,0.80,0.85
66600.10,0.86,0.83
66900.10,0.75,0.82
67200.10,0.79,0.84
67500.10,0.94,0.84
67800.10,0.66,0.88
68100.10,0.88,0.87
68400.10,0.68,0.88
68700.10,0.68,0.88
69000.10,0.79,0.88
69300.10,0.88,0.87
69600.10,0.79,0.84
69900.10,0.93,0.83
70200.10,0.60,0.86
70500.10,1.00,0.87
70800.10,0.67,0.88
71100.10,0.89,0.87
71400.10,0.99,0.85
71700.10,0.73,0.85
72000.10,0.80,0.81
72300.10,0.81,0.82
72600.10,0.78,0.82
72900.10,0.78,0.79
73200.10,0.00,0.98
73500.10,0.01,1.00
76800.10,0.00,0.99
77100.10,0.01,0.99
77400.10,0.00,0.98
77700.10,0.02,0.98
79200.10,0.00,0.99
79500.10,0.01,0.99
81900.10,0.04,0.96
82200.10,0.06,0.95
82500.10,0.18,0.91
85800.10,0.00,0.98
86100.10,0.01,0.99
